1701953668.000000
1.000000
64.00
76.50
78.67
75.75
75.80
77.33
78.57
79.38
79.89
80.30
80.82
81.33
81.69
81.93
82.07
82.25
82.47
82.72
83.05
83.45
84.10
84.73
85.39
86.08
86.84
87.58
88.11
88.57
88.97
89.30
89.58
90.03
90.48
90.88
91.03
91.17
91.27
91.34
91.15
91.05
90.90
90.86
90.81
90.77
90.76
90.74
90.74
90.77
90.82
90.92
91.04
91.15
91.32
91.46
91.56
91.62
91.65
91.66
91.64
91.62
92.08
92.22
92.37
92.78
93.10
93.27
93.43
93.60
93.72
93.85
93.93
94.00
94.03
94.07
94.12
94.08
94.02
93.93
93.85
93.65
93.33
93.00
92.60
92.15
91.68
91.20
90.72
90.27
89.83
89.43
89.07
88.58
88.08
87.62
87.33
87.02
86.68
86.37
86.22
86.02
85.87
85.77
85.55
85.35
85.15
84.97
84.78
84.57
84.35
84.12
83.83
83.52
83.15
82.80
82.48
82.25
82.07
82.03
82.02
82.00
81.95
81.78
81.68
81.58
81.42
81.20
80.93
80.82
80.78
80.75
80.73
80.70
80.73
80.75
80.75
80.85
80.97
81.08
81.17
81.35
81.52
81.68
81.88
82.08
82.25
82.47
82.75
83.02
83.28
83.53
83.82
84.13
84.43
84.68
84.88
85.12
85.38
85.63
85.87
86.12
86.35
86.47
86.70
86.88
87.05
87.20
87.33
87.47
87.57
87.65
87.78
87.95
88.10
88.23
88.38
88.52
88.63
88.62
88.60
88.62
88.63
88.72
88.80
88.88
89.00
89.17
89.33
89.37
89.37
89.33
89.30
89.28
89.20
89.15
89.10
89.05
89.00
88.93
88.90
88.85
88.87
88.88
88.87
88.87
88.87
88.85
88.83
88.78
88.72
88.65
88.55
88.45
88.38
88.38
88.37
88.38
88.42
88.47
88.52
88.55
88.63
88.72
88.80
88.92
89.02
89.12
89.27
89.43
89.60
89.75
89.88
89.98
90.20
90.42
90.58
90.73
90.87
90.87
90.88
90.88
90.90
90.88
90.87
90.83
90.75
90.68
90.65
90.63
90.63
90.65
90.68
90.72
90.87
91.02
91.15
91.25
91.33
91.45
91.42
91.47
91.48
91.50
91.57
91.62
91.67
